site_id,usgs_gage,sp_start,lat,long,fire_id,ign_date
nwis-03409500,03409500,2014-01-15T04:59:59Z,-84.6302,36.3883,TN3623608460220161111,2016-11-11
nwis-03538830,03538830,2014-01-14T09:59:59Z,-84.9614,36.0617,TN3623608460220161111,2016-11-11
nwis-03539600,03539600,2014-01-14T09:59:59Z,-84.8225,35.9977,TN3623608460220161111,2016-11-11
nwis-03539778,03539778,2014-01-14T04:59:59Z,-84.7183,36.1031,TN3623608460220161111,2016-11-11
nwis-03408500,03408500,2014-01-15T04:59:59Z,-84.5547,36.3855,KY3675008452020160307,2016-03-07
nwis-03409500,03409500,2014-01-15T04:59:59Z,-84.6302,36.3883,KY3675008452020160307,2016-03-07
nwis-04142000,04142000,2011-06-08T04:59:59Z,-84.02,44.0725,MI4442008363020160515,2016-05-15
nwis-04136000,04136000,2007-10-01T04:59:59Z,-84.2925,44.677,MI4443008370020160515,2016-05-15
nwis-04136500,04136500,2007-10-04T04:59:59Z,-84.1311,44.66,MI4443008370020160515,2016-05-15
nwis-04136900,04136900,2007-10-01T04:59:59Z,-83.8378,44.6128,MI4443008370020160515,2016-05-15
nwis-04137005,04137005,2007-10-01T04:59:59Z,-83.8028,44.5608,MI4443008370020160515,2016-05-15
nwis-04137500,04137500,2007-10-01T04:59:59Z,-83.4339,44.4364,MI4443008370020160515,2016-05-15
nwis-04142000,04142000,2011-06-08T04:59:59Z,-84.02,44.0725,MI4443008370020160515,2016-05-15
nwis-04136000,04136000,2007-10-01T04:59:59Z,-84.2925,44.677,MI4464008410020160515,2016-05-15
nwis-04136500,04136500,2007-10-04T04:59:59Z,-84.1311,44.66,MI4464008410020160515,2016-05-15
nwis-04136900,04136900,2007-10-01T04:59:59Z,-83.8378,44.6128,MI4464008410020160515,2016-05-15
nwis-04137005,04137005,2007-10-01T04:59:59Z,-83.8028,44.5608,MI4464008410020160515,2016-05-15
nwis-04137500,04137500,2007-10-01T04:59:59Z,-83.4339,44.4364,MI4464008410020160515,2016-05-15
nwis-02160700,02160700,2007-10-01T04:59:59Z,-81.5982,34.5093,SC3442008154020160310,2016-03-10
nwis-02160700,02160700,2007-10-01T04:59:59Z,-81.5982,34.5093,SC3443008163020160316,2016-03-16
nwis-02156500,02156500,2007-10-01T04:59:59Z,-81.4212,34.5951,SC3475008143020160322,2016-03-22
nwis-02162035,02162035,2011-07-02T04:59:59Z,-81.0733,34.0483,SC3475008143020160322,2016-03-22
nwis-02160700,02160700,2007-10-01T04:59:59Z,-81.5982,34.5093,SC3444008167020160404,2016-04-04
nwis-02160105,02160105,2007-10-01T04:59:59Z,-81.5482,34.5354,SC3456008159020160408,2016-04-08
nwis-02156500,02156500,2007-10-01T04:59:59Z,-81.4212,34.5951,SC3466008143020160414,2016-04-14
nwis-02162035,02162035,2011-07-02T04:59:59Z,-81.0733,34.0483,SC3466008143020160414,2016-04-14
nwis-02160105,02160105,2007-10-01T04:59:59Z,-81.5482,34.5354,SC3456008169020160415,2016-04-15
nwis-02160700,02160700,2007-10-01T04:59:59Z,-81.5982,34.5093,SC3456008169020160415,2016-04-15
nwis-02171645,02171645,2007-10-01T04:59:59Z,-79.915,33.4275,SC3310007951020160219,2016-02-19
nwis-02171645,02171645,2007-10-01T04:59:59Z,-79.915,33.4275,SC3308007969020160220,2016-02-20
nwis-02171645,02171645,2007-10-01T04:59:59Z,-79.915,33.4275,SC3316007960020160323,2016-03-23
nwis-02171645,02171645,2007-10-01T04:59:59Z,-79.915,33.4275,SC3333007986020160330,2016-03-30
nwis-02171645,02171645,2007-10-01T04:59:59Z,-79.915,33.4275,SC3313007936020160404,2016-04-04
nwis-02171645,02171645,2007-10-01T04:59:59Z,-79.915,33.4275,SC3327007958020160322,2016-03-22
nwis-02171645,02171645,2007-10-01T04:59:59Z,-79.915,33.4275,SC3305007970020160411,2016-04-11
nwis-02171645,02171645,2007-10-01T04:59:59Z,-79.915,33.4275,SC3315007969020160421,2016-04-21
nwis-02171645,02171645,2007-10-01T04:59:59Z,-79.915,33.4275,SC3326007962020160427,2016-04-27
nwis-02171645,02171645,2007-10-01T04:59:59Z,-79.915,33.4275,SC3315007970020160510,2016-05-10
nwis-02171645,02171645,2007-10-01T04:59:59Z,-79.915,33.4275,SC3318007951020160523,2016-05-23
nwis-02217643,02217643,2012-12-08T04:59:59Z,-83.5251,34.1621,GA3342008341020160113,2016-01-13
nwis-02217643,02217643,2012-12-08T04:59:59Z,-83.5251,34.1621,GA3324008349020160208,2016-02-08
nwis-02217643,02217643,2012-12-08T04:59:59Z,-83.5251,34.1621,GA3313008359020160212,2016-02-12
nwis-02217643,02217643,2012-12-08T04:59:59Z,-83.5251,34.1621,GA3315008360020160213,2016-02-13
nwis-02203655,02203655,2007-10-01T03:59:59Z,-84.358,33.679,GA3321008371020160220,2016-02-20
nwis-02203700,02203700,2007-10-01T03:59:59Z,-84.3305,33.689,GA3321008371020160220,2016-02-20
nwis-02203863,02203863,2012-03-17T03:59:59Z,-84.2539,33.6932,GA3321008371020160220,2016-02-20
nwis-02203900,02203900,2012-04-04T18:59:59Z,-84.2246,33.6662,GA3321008371020160220,2016-02-20
nwis-02203950,02203950,2012-03-16T04:59:59Z,-84.2202,33.7634,GA3321008371020160220,2016-02-20
nwis-02203960,02203960,2012-11-16T04:59:59Z,-84.1986,33.6967,GA3321008371020160220,2016-02-20
nwis-02204037,02204037,2012-11-15T04:59:59Z,-84.151,33.6684,GA3321008371020160220,2016-02-20
nwis-02207135,02207135,2014-01-14T04:59:59Z,-84.1394,33.8307,GA3321008371020160220,2016-02-20
nwis-02207160,02207160,2014-01-14T18:44:59Z,-84.0771,33.7734,GA3321008371020160220,2016-02-20
nwis-02208450,02208450,2014-10-21T03:59:59Z,-83.7791,33.6401,GA3321008371020160220,2016-02-20
nwis-02208493,02208493,2014-10-17T03:59:59Z,-83.7989,33.6285,GA3321008371020160220,2016-02-20
nwis-02203655,02203655,2007-10-01T03:59:59Z,-84.358,33.679,GA3302008371020160228,2016-02-28
nwis-02203700,02203700,2007-10-01T03:59:59Z,-84.3305,33.689,GA3302008371020160228,2016-02-28
nwis-02203863,02203863,2012-03-17T03:59:59Z,-84.2539,33.6932,GA3302008371020160228,2016-02-28
nwis-02203900,02203900,2012-04-04T18:59:59Z,-84.2246,33.6662,GA3302008371020160228,2016-02-28
nwis-02203950,02203950,2012-03-16T04:59:59Z,-84.2202,33.7634,GA3302008371020160228,2016-02-28
nwis-02203960,02203960,2012-11-16T04:59:59Z,-84.1986,33.6967,GA3302008371020160228,2016-02-28
nwis-02204037,02204037,2012-11-15T04:59:59Z,-84.151,33.6684,GA3302008371020160228,2016-02-28
nwis-02207135,02207135,2014-01-14T04:59:59Z,-84.1394,33.8307,GA3302008371020160228,2016-02-28
nwis-02207160,02207160,2014-01-14T18:44:59Z,-84.0771,33.7734,GA3302008371020160228,2016-02-28
nwis-02208450,02208450,2014-10-21T03:59:59Z,-83.7791,33.6401,GA3302008371020160228,2016-02-28
nwis-02208493,02208493,2014-10-17T03:59:59Z,-83.7989,33.6285,GA3302008371020160228,2016-02-28
nwis-02217643,02217643,2012-12-08T04:59:59Z,-83.5251,34.1621,GA3317008350020160229,2016-02-29
nwis-02217643,02217643,2012-12-08T04:59:59Z,-83.5251,34.1621,GA3333008348020160301,2016-03-01
nwis-02203655,02203655,2007-10-01T03:59:59Z,-84.358,33.679,GA3311008374220160315,2016-03-15
nwis-02203700,02203700,2007-10-01T03:59:59Z,-84.3305,33.689,GA3311008374220160315,2016-03-15
nwis-02203863,02203863,2012-03-17T03:59:59Z,-84.2539,33.6932,GA3311008374220160315,2016-03-15
nwis-02203900,02203900,2012-04-04T18:59:59Z,-84.2246,33.6662,GA3311008374220160315,2016-03-15
nwis-02203950,02203950,2012-03-16T04:59:59Z,-84.2202,33.7634,GA3311008374220160315,2016-03-15
nwis-02203960,02203960,2012-11-16T04:59:59Z,-84.1986,33.6967,GA3311008374220160315,2016-03-15
nwis-02204037,02204037,2012-11-15T04:59:59Z,-84.151,33.6684,GA3311008374220160315,2016-03-15
nwis-02207135,02207135,2014-01-14T04:59:59Z,-84.1394,33.8307,GA3311008374220160315,2016-03-15
nwis-02207160,02207160,2014-01-14T18:44:59Z,-84.0771,33.7734,GA3311008374220160315,2016-03-15
nwis-02208450,02208450,2014-10-21T03:59:59Z,-83.7791,33.6401,GA3311008374220160315,2016-03-15
nwis-02208493,02208493,2014-10-17T03:59:59Z,-83.7989,33.6285,GA3311008374220160315,2016-03-15
nwis-02217643,02217643,2012-12-08T04:59:59Z,-83.5251,34.1621,GA3317008350020160315,2016-03-15
nwis-02203655,02203655,2007-10-01T03:59:59Z,-84.358,33.679,GA3321008370020160411,2016-04-11
nwis-02203700,02203700,2007-10-01T03:59:59Z,-84.3305,33.689,GA3321008370020160411,2016-04-11
nwis-02203863,02203863,2012-03-17T03:59:59Z,-84.2539,33.6932,GA3321008370020160411,2016-04-11
nwis-02203900,02203900,2012-04-04T18:59:59Z,-84.2246,33.6662,GA3321008370020160411,2016-04-11
nwis-02203950,02203950,2012-03-16T04:59:59Z,-84.2202,33.7634,GA3321008370020160411,2016-04-11
nwis-02203960,02203960,2012-11-16T04:59:59Z,-84.1986,33.6967,GA3321008370020160411,2016-04-11
nwis-02204037,02204037,2012-11-15T04:59:59Z,-84.151,33.6684,GA3321008370020160411,2016-04-11
nwis-02207135,02207135,2014-01-14T04:59:59Z,-84.1394,33.8307,GA3321008370020160411,2016-04-11
nwis-02207160,02207160,2014-01-14T18:44:59Z,-84.0771,33.7734,GA3321008370020160411,2016-04-11
nwis-02208450,02208450,2014-10-21T03:59:59Z,-83.7791,33.6401,GA3321008370020160411,2016-04-11
nwis-02208493,02208493,2014-10-17T03:59:59Z,-83.7989,33.6285,GA3321008370020160411,2016-04-11
nwis-02217643,02217643,2012-12-08T04:59:59Z,-83.5251,34.1621,GA3336008346020160418,2016-04-18
nwis-02203655,02203655,2007-10-01T03:59:59Z,-84.358,33.679,GA3318008371020160420,2016-04-20
nwis-02203700,02203700,2007-10-01T03:59:59Z,-84.3305,33.689,GA3318008371020160420,2016-04-20
nwis-02203863,02203863,2012-03-17T03:59:59Z,-84.2539,33.6932,GA3318008371020160420,2016-04-20
nwis-02203900,02203900,2012-04-04T18:59:59Z,-84.2246,33.6662,GA3318008371020160420,2016-04-20
nwis-02203950,02203950,2012-03-16T04:59:59Z,-84.2202,33.7634,GA3318008371020160420,2016-04-20
nwis-02203960,02203960,2012-11-16T04:59:59Z,-84.1986,33.6967,GA3318008371020160420,2016-04-20
nwis-02204037,02204037,2012-11-15T04:59:59Z,-84.151,33.6684,GA3318008371020160420,2016-04-20
nwis-02207135,02207135,2014-01-14T04:59:59Z,-84.1394,33.8307,GA3318008371020160420,2016-04-20
nwis-02207160,02207160,2014-01-14T18:44:59Z,-84.0771,33.7734,GA3318008371020160420,2016-04-20
nwis-02208450,02208450,2014-10-21T03:59:59Z,-83.7791,33.6401,GA3318008371020160420,2016-04-20
nwis-02208493,02208493,2014-10-17T03:59:59Z,-83.7989,33.6285,GA3318008371020160420,2016-04-20
nwis-02203655,02203655,2007-10-01T03:59:59Z,-84.358,33.679,GA3316008378020160524,2016-05-24
nwis-02203700,02203700,2007-10-01T03:59:59Z,-84.3305,33.689,GA3316008378020160524,2016-05-24
nwis-02203863,02203863,2012-03-17T03:59:59Z,-84.2539,33.6932,GA3316008378020160524,2016-05-24
nwis-02203900,02203900,2012-04-04T18:59:59Z,-84.2246,33.6662,GA3316008378020160524,2016-05-24
nwis-02203950,02203950,2012-03-16T04:59:59Z,-84.2202,33.7634,GA3316008378020160524,2016-05-24
nwis-02203960,02203960,2012-11-16T04:59:59Z,-84.1986,33.6967,GA3316008378020160524,2016-05-24
nwis-02204037,02204037,2012-11-15T04:59:59Z,-84.151,33.6684,GA3316008378020160524,2016-05-24
nwis-02207135,02207135,2014-01-14T04:59:59Z,-84.1394,33.8307,GA3316008378020160524,2016-05-24
nwis-02207160,02207160,2014-01-14T18:44:59Z,-84.0771,33.7734,GA3316008378020160524,2016-05-24
nwis-02208450,02208450,2014-10-21T03:59:59Z,-83.7791,33.6401,GA3316008378020160524,2016-05-24
nwis-02208493,02208493,2014-10-17T03:59:59Z,-83.7989,33.6285,GA3316008378020160524,2016-05-24
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2831808094220160530,2016-05-30
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2831808094220160530,2016-05-30
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2831808094220160530,2016-05-30
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2831808094220160530,2016-05-30
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2831808094220160530,2016-05-30
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2852608089320160627,2016-06-27
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2852608089320160627,2016-06-27
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2852608089320160627,2016-06-27
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2852608089320160627,2016-06-27
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2852608089320160627,2016-06-27
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2856508090820160927,2016-09-27
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2856508090820160927,2016-09-27
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2856508090820160927,2016-09-27
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2856508090820160927,2016-09-27
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2856508090820160927,2016-09-27
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2873808148720160710,2016-07-10
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2873808148720160710,2016-07-10
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2873808148720160710,2016-07-10
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2873808148720160710,2016-07-10
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2873808148720160710,2016-07-10
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2945008166020160214,2016-02-14
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2945008166020160214,2016-02-14
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2945008166020160214,2016-02-14
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2945008166020160214,2016-02-14
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2945008166020160214,2016-02-14
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2939108170620160130,2016-01-30
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2939108170620160130,2016-01-30
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2939108170620160130,2016-01-30
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2939108170620160130,2016-01-30
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2939108170620160130,2016-01-30
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2932008177220160505,2016-05-05
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2932008177220160505,2016-05-05
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2932008177220160505,2016-05-05
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2932008177220160505,2016-05-05
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2932008177220160505,2016-05-05
nwis-02336120,02336120,2007-10-01T03:59:59Z,-84.3427,33.8315,GA3468008380020160330,2016-03-30
nwis-02336152,02336152,2012-03-17T04:59:59Z,-84.248,33.8104,GA3468008380020160330,2016-03-30
nwis-023362095,023362095,2012-10-27T03:59:59Z,-84.2747,33.8214,GA3468008380020160330,2016-03-30
nwis-02336240,02336240,2007-10-01T03:59:59Z,-84.3408,33.8029,GA3468008380020160330,2016-03-30
nwis-02336300,02336300,2007-10-01T03:59:59Z,-84.4076,33.8203,GA3468008380020160330,2016-03-30
nwis-02336313,02336313,2007-10-01T03:59:59Z,-84.4388,33.8218,GA3468008380020160330,2016-03-30
nwis-02336340,02336340,2012-12-06T04:59:59Z,-84.3455,33.8979,GA3468008380020160330,2016-03-30
nwis-02336360,02336360,2007-10-01T03:59:59Z,-84.3789,33.8692,GA3468008380020160330,2016-03-30
nwis-02336410,02336410,2007-10-01T03:59:59Z,-84.4394,33.8384,GA3468008380020160330,2016-03-30
Sope,02335870,2014-05-01T00:00:00Z,-84.4433,33.9539,GA3468008380020160330,2016-03-30
nwis-02244040,02244040,2007-10-01T03:59:59Z,-81.6831,29.5964,FL3019408186820160221,2016-02-21
nwis-02245260,02245260,2007-10-01T03:59:59Z,-81.4867,29.7297,FL3019408186820160221,2016-02-21
Simms,NA,2013-01-18T18:00:00Z,-81.713,29.802,FL3019408186820160221,2016-02-21
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2770108130720161116,2016-11-16
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2770108130720161116,2016-11-16
nwis-02266200,02266200,2009-07-10T04:59:59Z,-81.6165,28.385,FL2770108130720161116,2016-11-16
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2770108130720161116,2016-11-16
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2906608141320160707,2016-07-07
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2906608141320160707,2016-07-07
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2906608141320160707,2016-07-07
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2906608141320160707,2016-07-07
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2906608141320160707,2016-07-07
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2902008159020160524,2016-05-24
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2902008159020160524,2016-05-24
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2902008159020160524,2016-05-24
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2902008159020160524,2016-05-24
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2902008159020160524,2016-05-24
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2902008159020160706,2016-07-06
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2902008159020160706,2016-07-06
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2902008159020160706,2016-07-06
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2902008159020160706,2016-07-06
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2902008159020160706,2016-07-06
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2906008159020160707,2016-07-07
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2906008159020160707,2016-07-07
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2906008159020160707,2016-07-07
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2906008159020160707,2016-07-07
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2906008159020160707,2016-07-07
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2906008161020160826,2016-08-26
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2906008161020160826,2016-08-26
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2906008161020160826,2016-08-26
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2906008161020160826,2016-08-26
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2906008161020160826,2016-08-26
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2913008165020160419,2016-04-19
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2913008165020160419,2016-04-19
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2913008165020160419,2016-04-19
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2913008165020160419,2016-04-19
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2913008165020160419,2016-04-19
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2914008155020160218,2016-02-18
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2914008155020160218,2016-02-18
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2914008155020160218,2016-02-18
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2914008155020160218,2016-02-18
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2914008155020160218,2016-02-18
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2929008171020160608,2016-06-08
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2929008171020160608,2016-06-08
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2929008171020160608,2016-06-08
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2929008171020160608,2016-06-08
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2929008171020160608,2016-06-08
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2932008179020160608,2016-06-08
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2932008179020160608,2016-06-08
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2932008179020160608,2016-06-08
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2932008179020160608,2016-06-08
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2932008179020160608,2016-06-08
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2936008182020160610,2016-06-10
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2936008182020160610,2016-06-10
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2936008182020160610,2016-06-10
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2936008182020160610,2016-06-10
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2936008182020160610,2016-06-10
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2865008102620160219,2016-02-19
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2865008102620160219,2016-02-19
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2865008102620160219,2016-02-19
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2865008102620160219,2016-02-19
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2865008102620160219,2016-02-19
nwis-02397530,02397530,2007-10-01T03:59:59Z,-85.4475,34.2018,AL3383008552020160214,2016-02-14
nwis-02397530,02397530,2007-10-01T03:59:59Z,-85.4475,34.2018,GA3388708535320161110,2016-11-10
nwis-02397530,02397530,2007-10-01T03:59:59Z,-85.4475,34.2018,GA3389108535220161120,2016-11-20
nwis-04024000,04024000,2011-04-22T04:59:59Z,-92.4188,46.7033,MN4751509209720160506,2016-05-06
nwis-11273400,11273400,2009-10-07T06:59:59Z,-120.976,37.3472,CA3761912020720170716,2017-07-16
nwis-11285500,11285500,2013-12-06T11:59:59Z,-120.295,37.8783,CA3812011994120170904,2017-09-04
nwis-11273400,11273400,2009-10-07T06:59:59Z,-120.976,37.3472,CA3708211980720170610,2017-06-10
nwis-14151000,14151000,2012-10-27T06:59:59Z,-122.775,43.9443,OR4340212236220170810,2017-08-10
nwis-14151000,14151000,2012-10-27T06:59:59Z,-122.775,43.9443,OR4400312257520170811,2017-08-11
nwis-11462500,11462500,2007-10-01T06:59:59Z,-123.131,39.0266,CA3838712252020171009,2017-10-09
nwis-11463000,11463000,2009-07-21T06:59:59Z,-123.054,38.8793,CA3838712252020171009,2017-10-09
nwis-11463682,11463682,2009-07-22T06:59:59Z,-122.829,38.6582,CA3838712252020171009,2017-10-09
nwis-11463980,11463980,2007-10-01T06:59:59Z,-122.856,38.633,CA3838712252020171009,2017-10-09
nwis-11465240,11465240,2012-05-22T06:59:59Z,-122.927,38.6532,CA3838712252020171009,2017-10-09
nwis-11467000,11467000,2007-10-01T06:59:59Z,-122.928,38.5085,CA3838712252020171009,2017-10-09
nwis-11126000,11126000,2008-10-31T06:59:59Z,-119.989,34.5892,CA3456711995220170708,2017-07-08
nwis-11128500,11128500,2007-10-01T06:59:59Z,-120.145,34.585,CA3456711995220170708,2017-07-08
nwis-11462500,11462500,2007-10-01T06:59:59Z,-123.131,39.0266,CA3859812261820171009,2017-10-09
nwis-11463000,11463000,2009-07-21T06:59:59Z,-123.054,38.8793,CA3859812261820171009,2017-10-09
nwis-11463682,11463682,2009-07-22T06:59:59Z,-122.829,38.6582,CA3859812261820171009,2017-10-09
nwis-11463980,11463980,2007-10-01T06:59:59Z,-122.856,38.633,CA3859812261820171009,2017-10-09
nwis-11465240,11465240,2012-05-22T06:59:59Z,-122.927,38.6532,CA3859812261820171009,2017-10-09
nwis-11467000,11467000,2007-10-01T06:59:59Z,-122.928,38.5085,CA3859812261820171009,2017-10-09
nwis-11462500,11462500,2007-10-01T06:59:59Z,-123.131,39.0266,CA3931312322020171009,2017-10-09
nwis-11463000,11463000,2009-07-21T06:59:59Z,-123.054,38.8793,CA3931312322020171009,2017-10-09
nwis-11463682,11463682,2009-07-22T06:59:59Z,-122.829,38.6582,CA3931312322020171009,2017-10-09
nwis-11463980,11463980,2007-10-01T06:59:59Z,-122.856,38.633,CA3931312322020171009,2017-10-09
nwis-11465240,11465240,2012-05-22T06:59:59Z,-122.927,38.6532,CA3931312322020171009,2017-10-09
nwis-11467000,11467000,2007-10-01T06:59:59Z,-122.928,38.5085,CA3931312322020171009,2017-10-09
nwis-11462500,11462500,2007-10-01T06:59:59Z,-123.131,39.0266,CA3874312290720171009,2017-10-09
nwis-11463000,11463000,2009-07-21T06:59:59Z,-123.054,38.8793,CA3874312290720171009,2017-10-09
nwis-11463682,11463682,2009-07-22T06:59:59Z,-122.829,38.6582,CA3874312290720171009,2017-10-09
nwis-11463980,11463980,2007-10-01T06:59:59Z,-122.856,38.633,CA3874312290720171009,2017-10-09
nwis-11465240,11465240,2012-05-22T06:59:59Z,-122.927,38.6532,CA3874312290720171009,2017-10-09
nwis-11467000,11467000,2007-10-01T06:59:59Z,-122.928,38.5085,CA3874312290720171009,2017-10-09
nwis-14182500,14182500,2009-01-17T07:59:59Z,-122.579,44.7915,OR4470812185620170724,2017-07-23
